ECN_CODE,PLNTT_CODE_SHORT,PLNTT_CODE,BRC_CODE_short,BRC_CODE,BRC_CONCEPT,NBN,ECN_name_plus_extras,BRC_NAME,PLABRYATT_VTA.NAME,DESC_ABBR,GROWTH_STAGE,PHYLUM,TX_LV_ECN,TX_LV_BRC_PLNTT,PLANT_TYPE,Tjan,Tjul,Prec,E1,E2,L,F,R,N,S,HM,Ord,FamA,VTR.Taxon.name,Competitor,Ruderal,Stress.Tolerant,BRC.V.PLNATT,match.comment,gbif.matched_name,gbif.classification_path,gbif.classification_path_ranks,gbif.classification_path_ids,gbif.taxon_id,gbif.score
2624,0920_1617,0920  1617,0920_1617,902 1617,Vas_1617,,Prunus spinosa (g),Prunus spinosa,Prunus spinosa,prun spino (g),(g),vascular,spp,spp,,3.666986003,14.78359253,1032.293067,7,3,6,5,7,6,1,NA,Rosa,Rosa,Prunus spinosa,2,0,2,match,,Prunus spinosa Walter,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Prunus|Prunus americana,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|3020559|3021106,7840143,0.988
1065,0920_1617,0920  1617,0920_1617,902 1617,Vas_1617,,Prunus spinosa (s),Prunus spinosa,Prunus spinosa,prun spino (s),(s),vascular,spp,spp,,3.666986003,14.78359253,1032.293067,7,3,6,5,7,6,1,NA,Rosa,Rosa,Prunus spinosa,2,0,2,match,,Prunus spinosa Walter,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Prunus|Prunus americana,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|3020559|3021106,7840143,0.988
2937,0920_1618,0920  1618,0920_1618,902 1618,Vas_1618,,Pseudotsuga menziesii (c),Pseudotsuga menziesii,Pseudotsuga menziesii,,(c),vascular,spp,spp,,3.387710843,14.95349398,1034.917673,,,6,6,4,4,0,NA,Pina,Pina,Pseudotsuga menziesii,NA,NA,NA,match,,Pseudotsuga menziesii (Mirb.) Franco Franco (Mirb.),Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pseudotsuga|Pseudotsuga menziesii,kingdom|phylum|class|order|family|genus|species,6|7707728|194|640|3925|2685775|2685796,2685796,0.988
3214,0920_1618,0920  1618,0920_1618,902 1618,Vas_1618,,Pseudotsuga menziesii (g),Pseudotsuga menziesii,Pseudotsuga menziesii,,(g),vascular,spp,spp,,3.387710843,14.95349398,1034.917673,,,6,6,4,4,0,NA,Pina,Pina,Pseudotsuga menziesii,NA,NA,NA,match,,Pseudotsuga menziesii (Mirb.) Franco Franco (Mirb.),Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pseudotsuga|Pseudotsuga menziesii,kingdom|phylum|class|order|family|genus|species,6|7707728|194|640|3925|2685775|2685796,2685796,0.988
1066,0910_1619,0910  1619,0910_1619,902 1619,Vas_1619,,Pteridium aquilinum,Pteridium aquilinum,Pteridium aquilinum,pter aquil,,vascular,spp,spp,,3.538809917,14.47680165,1109.057979,7,6,6,5,3,3,0,NA,Dick,Denn,Pteridium aquilinum,4,0,0,match,,Pteridium aquilinum,Plantae|Tracheophyta|Polypodiopsida|Polypodiales|Dennstaedtiaceae|Pteridium|Pteridium aquilinum,kingdom|phylum|class|order|family|genus|species,6|7707728|7228684|392|6623|10634127|10050318,10050318,0.988
1068,0920_1622,0920  1622,,,,,Puccinellia maritima,,Puccinellia maritima,,,vascular,spp,spp,,4.133082401,14.39604273,1162.167536,5,1,9,8,7,6,5,NA,Poal,Poac,Puccinellia maritima,NA,NA,NA,match,,Puccinellia maritima Parl.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Puccinellia|Puccinellia maritima,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2704668|2704687,2704687,0.988
1069,0920_1625,0920  1625,0920_1625,902 1625,Vas_1625,,Pulicaria dysenterica,Pulicaria dysenterica,Pulicaria dysenterica,,,vascular,spp,spp,,4.031921652,15.52980413,884.9549246,8,4,7,7,7,4,0,NA,Aste,Aste,Pulicaria dysenterica,2,0,2,match,,Pulicaria dysenterica (L.) Bernh. Bernh. (L.),Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Pulicaria|Pulicaria dysenterica,kingdom|phylum|class|order|family|genus|species,6|7707728|220|414|3065|9785145|3095609,3095609,0.988
1073,0920_5438,0920  5438,,,,,Pyrola rotundifolia,,Pyrola rotundifolia,,,vascular,spp,spp,,2.892529412,14.19605882,1071.514588,5,4,6,7,7,3,0,NA,Eric,Eric,Pyrola rotundifolia,NA,NA,NA,match,,Pyrola rotundifolia L.,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Pyrola|Pyrola rotundifolia,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1353|2505|2888249|2888269,2888269,0.988
1075,0920_1635,0920  1635,0920_1635,902 1635,Vas_1635,,Quercus cerris (c),Quercus cerris,Quercus cerris,,(c),vascular,spp,spp,,3.77,15.62154973,861.9843678,,,6,4,6,6,0,NA,Faga,Faga,Quercus cerris,2,0,2,match,,Quercus cerris L.,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus|Quercus cerris,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2877951|2880580,2880580,0.988
1077,0920_1638,0920  1638,0920_1638,902 1638,Vas_1638,,Quercus petraea (c),Quercus petraea,Quercus petraea,quer petra (c),(c),vascular,spp,spp,,3.509252101,14.55778992,1135.952055,7,3,6,6,3,4,0,NA,Faga,Faga,Quercus petraea,2,0,2,match,,Quercus petraea (Matt.) Liebl. Liebl. (Matt.),Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus|Quercus petraea,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2877951|2880130,2880130,0.988
2626,0920_1638,0920  1638,0920_1638,902 1638,Vas_1638,,Quercus petraea (g),Quercus petraea,Quercus petraea,,(g),vascular,spp,spp,,3.509252101,14.55778992,1135.952055,7,3,6,6,3,4,0,NA,Faga,Faga,Quercus petraea,2,0,2,match,,Quercus petraea (Matt.) Liebl. Liebl. (Matt.),Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus|Quercus petraea,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2877951|2880130,2880130,0.988
1078,0920_1640,0920  1640,0920_1640,902 1640,Vas_1640,,Quercus robur (c),Quercus robur,Quercus robur,quer robur (c),(c),vascular,spp,spp,,3.525973808,14.73824715,1049.329644,7,3,7,5,5,4,0,NA,Faga,Faga,Quercus robur,2,0,2,match,,Quercus robur L.,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus|Quercus robur,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2877951|2878688,2878688,0.988
2628,0920_1640,0920  1640,0920_1640,902 1640,Vas_1640,,Quercus robur (g),Quercus robur,Quercus robur,quer robur (g),(g),vascular,spp,spp,,3.525973808,14.73824715,1049.329644,7,3,7,5,5,4,0,NA,Faga,Faga,Quercus robur,2,0,2,match,,Quercus robur L.,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus|Quercus robur,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2877951|2878688,2878688,0.988
2627,0920_1640,0920  1640,0920_1640,902 1640,Vas_1640,,Quercus robur (s),Quercus robur,Quercus robur,,(s),vascular,spp,spp,,3.525973808,14.73824715,1049.329644,7,3,7,5,5,4,0,NA,Faga,Faga,Quercus robur,2,0,2,match,,Quercus robur L.,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercus|Quercus robur,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2877951|2878688,2878688,0.988
1080,0920_1641,0920  1641,,,,,Radiola linoides,,Radiola linoides,,,vascular,spp,spp,,4.194437781,14.73103448,1061.059464,7,3,8,7,4,2,1,NA,Malp,Lina,Radiola linoides,NA,NA,NA,match,,Radiola linoides Roth,Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Linaceae|Radiola|Radiola linoides,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1414|2493|2873843|2873844,2873844,0.988
1081,0920_1642,0920  1642,0920_1642,902 1642,Vas_1642,,Ranunculus acris,Ranunculus acris,Ranunculus acris,ranu acris,,vascular,spp,spp,,3.539737336,14.444253550000001,1106.3795480000001,3,5,7,6,6,4,0,NA,Ranu,Ranu,Ranunculus acris,1.333333333,1.333333333,1.333333333,match,,Ranunculus acris L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus acris,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|3033363,3033363,0.988
1083,0920_1644,0920  1644,0920_1644,902 1644,Vas_1644,,Ranunculus arvensis,Ranunculus arvensis,Ranunculus arvensis,,,vascular,spp,spp,,3.672838164,15.88547101,742.255933,8,4,7,5,7,6,0,NA,Ranu,Ranu,Ranunculus arvensis,NA,NA,NA,match,,Ranunculus arvensis L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus arvensis,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|3033348,3033348,0.988
1086,0920_1647,0920  1647,0920_1647,902 1647,Vas_1647,,Ranunculus bulbosus,Ranunculus bulbosus,Ranunculus bulbosus,ranu bulbo,,vascular,spp,spp,,3.631243902,14.81667596,1003.672639,8,3,7,4,7,4,0,NA,Ranu,Ranu,Ranunculus bulbosus,0,2,2,match,,Ranunculus bulbosus L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus bulbosus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|3033329,3033329,0.988
1088,0920_1649,0920  1649,0920_1649,902 1649,Vas_1649,,Ranunculus ficaria,Ranunculus ficaria,Ranunculus ficaria,ranu ficar,,vascular,spp,spp,,3.557590606,14.536657,1083.983422,8,3,6,6,6,6,0,NA,Ranu,Ranu,Ranunculus ficaria,0,2,2,match,,Ranunculus ficaria L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ficaria|Ficaria verna|Ficaria verna verna,kingdom|phylum|class|order|family|genus|species|subspecies,6|7707728|220|399|2410|7354466|9094061|7277276,3033351,0.988
1089,0920_1651,0920  1651,0920_1651,902 1651,Vas_1651,,Ranunculus flammula,Ranunculus flammula,Ranunculus flammula,,,vascular,spp,spp,,3.523048951,14.38973427,1121.955027,7,3,7,9,5,3,0,NA,Ranu,Ranu,Ranunculus flammula,1.7,1.7,0.6,match,,Ranunculus flammula L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus flammula,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|3033312,3033312,0.988
1093,0920_1655,0920  1655,,,,,Ranunculus lingua,,Ranunculus lingua,,,vascular,spp,spp,,3.693842035,15.17188755,868.1459538,7,4,7,10,6,7,0,NA,Ranu,Ranu,Ranunculus lingua,3,1,0,match,,Ranunculus lingua L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus lingua,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|8310009,8310009,0.988
1094,0920_1659,0920  1659,0920_1659,902 1659,Vas_1659,,Ranunculus parviflorus,Ranunculus parviflorus,Ranunculus parviflorus,,,vascular,spp,spp,,4.334589178,15.99561122,834.2998046,8,2,7,5,6,5,0,NA,Ranu,Ranu,Ranunculus parviflorus,NA,NA,NA,match,,Ranunculus parviflorus L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus parviflorus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|3033434,3033434,0.988
1095,0920_1660,0920  1660,0920_1660,902 1660,Vas_1660,,Ranunculus repens,Ranunculus repens,Ranunculus repens,ranu repen,,vascular,spp,spp,,3.54747197,14.45096369,1105.080158,5,5,6,7,6,7,0,NA,Ranu,Ranu,Ranunculus repens,2,2,0,match,,Ranunculus repens L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus repens,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|3033339,3033339,0.988
1096,0920_1661,0920  1661,0920_1661,902 1661,Vas_1661,,Ranunculus reptans,Ranunculus reptans,Ranunculus reptans,,,vascular,spp,spp,,2.585555556,13.7,1467.0875,4,6,8,9,6,2,0,NA,Ranu,Ranu,Ranunculus reptans,NA,NA,NA,match,,Ranunculus reptans L.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus reptans,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|6375524,6375524,0.988
3818,0920_1665,0920  1665,,,,,Ranunculus tripartitus,,Ranunculus tripartitus,,,vascular,spp,spp,,5.180875,15.768125,1024.389281,8,1,9,10,6,3,0,NA,Ranu,Ranu,Ranunculus tripartitus,NA,NA,NA,match,,Ranunculus tripartitus DC.,Plantae|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculus|Ranunculus tripartitus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|399|2410|3033294|3922323,3922323,0.988
1103,0920_1672,0920  1672,,,,,Reseda lutea,,Reseda lutea,,,vascular,spp,spp,,3.645893833,15.66241998,807.5246956,8,3,7,4,7,5,0,NA,Bras,Rese,Reseda lutea,0.6,1.7,1.7,match,,Reseda lutea L.,Plantae|Tracheophyta|Magnoliopsida|Brassicales|Resedaceae|Reseda|Reseda lutea,kingdom|phylum|class|order|family|genus|species,6|7707728|220|7225535|3110|3040250|3040252,3040252,0.988
1104,0920_1673,0920  1673,,,,,Reseda luteola,,Reseda luteola,,,vascular,spp,spp,,3.797529919,15.30295835,879.0618095,8,4,7,4,8,6,0,NA,Bras,Rese,Reseda luteola,1,3,0,match,,Reseda luteola L.,Plantae|Tracheophyta|Magnoliopsida|Brassicales|Resedaceae|Reseda|Reseda luteola,kingdom|phylum|class|order|family|genus|species,6|7707728|220|7225535|3110|3040250|3040251,3040251,0.988
1105,0920_1675,0920  1675,0920_1675,902 1675,Vas_1675,,Rhamnus cathartica,Rhamnus cathartica,Rhamnus cathartica,,,vascular,spp,spp,,3.620804233,15.82412698,783.4477222,7,4,7,5,7,6,0,NA,Rosa,Rham,Rhamnus cathartica,2,0,2,match,,Rhamnus cathartica L.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rhamnaceae|Rhamnus|Rhamnus cathartica,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|2407|3039471|3039491,3039491,0.988
1106,0920_1678,0920  1678,0920_1678,902 1678,Vas_1678,,Rhinanthus minor,Rhinanthus minor,Rhinanthus minor,,,vascular,spp,spp,,3.486183074,14.41114853,1114.921945,5,3,7,5,6,4,0,NA,Lami,Orob,Rhinanthus minor,0,3,1,match,,Rhinanthus minor L.,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Rhinanthus|Rhinanthus minor,kingdom|phylum|class|order|family|genus|species,6|7707728|220|408|6651|3172042|3172043,3172043,0.988
2946,0920_1687,0920  1687,0920_1687,902 1687,Vas_1687,,Rhododendron ponticum (g),Rhododendron ponticum,Rhododendron ponticum,rhod ponti (g),(g),vascular,spp,spp,,3.494402744,14.59448345,1110.520663,,,5,5,3,3,0,NA,Eric,Eric,Rhododendron ponticum,2,0,2,match,,Rhododendron ponticum L.,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Rhododendron|Rhododendron ponticum,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1353|2505|2883026|7327990,7327990,0.988
1109,0920_1691,0920  1691,0920_1691,902 1691,Vas_1691,,Rhynchospora alba,Rhynchospora alba,Rhynchospora alba,,,vascular,spp,spp,,3.631864078,13.99056311,1399.928782,5,6,8,9,2,1,0,NA,Poal,Cype,Rhynchospora alba,NA,NA,NA,match,,Rhynchospora alba Vahl,Plantae|Tracheophyta|Liliopsida|Poales|Cyperaceae|Rhynchospora|Rhynchospora alba,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|7708|2701052|2721119,2721119,0.988
1111,0920_1694,0920  1694,0920_1694,902 1694,Vas_1694,,Ribes nigrum,Ribes nigrum,Ribes nigrum,,,vascular,spp,spp,,3.426974019,14.88362201,995.0783176,5,4,5,9,6,6,0,NA,Saxi,Gros,Ribes nigrum,2,0,2,match,,Ribes nigrum L.,Plantae|Tracheophyta|Magnoliopsida|Saxifragales|Grossulariaceae|Ribes|Ribes nigrum,kingdom|phylum|class|order|family|genus|species,6|7707728|220|7219248|2403|2986095|2986192,2986192,0.988
1119,0920_1704,0920  1704,,,,,Rorippa sylvestris,,Rorippa sylvestris,,,vascular,spp,spp,,3.560595334,15.36247788,886.2822104,7,3,8,8,7,7,0,NA,Bras,Bras,Rorippa sylvestris,2,2,0,match,,Rorippa sylvestris Besser,Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Rorippa|Rorippa sylvestris,kingdom|phylum|class|order|family|genus|species,6|7707728|220|7225535|3112|3053118|3053376,3053376,0.988
1121,0920_1707,0920  1707,0920_1707,902 1707,Vas_1707,,Rosa arvensis,Rosa arvensis,Rosa arvensis,,,vascular,spp,spp,,3.896731392,15.44473031,910.4673827,7,3,6,4,7,5,0,NA,Rosa,Rosa,Rosa arvensis,2,0,2,match,,Rosa arvensis Roth,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosa|Rosa arvensis,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|8395064|7578322,7578322,0.988
1122,0920_1708,0920  1708,0920_1708,902 1708,Vas_1708,,Rosa canina agg.,Rosa canina agg.,Rosa canina agg.,rosa canin agg,,vascular,spp,spp,,3.6696983,15.07241909,992.6465167,7,3,6,5,7,6,0,NA,Rosa,Rosa,Rosa canina agg.,2,0,2,match,,Rosa canina Siev. ex Ledeb.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosa|Rosa canina,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|8395064|8645486,8645486,0.988
2754,0920_1709,0920  1709,0920_1709,902 1709,Vas_1709,,Rosa canina (g),Rosa canina s.str.,Rosa canina sens.str.,rosa canin (g),(g),vascular,spp,spp,,3.6696983,15.07241909,992.6465167,7,3,6,5,7,6,0,NA,Rosa,Rosa,Rosa canina sens.str.,2,0,2,match,,Rosa canina Siev. ex Ledeb.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosa|Rosa canina,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|8395064|8645486,8645486,0.988
1123,0920_1719,0920  1719,,,,,Rosa pimpinellifolia,,Rosa pimpinellifolia,,,vascular,spp,spp,,3.791214344,14.36471883,1124.207946,7,5,8,3,6,3,0,NA,Rosa,Rosa,Rosa pimpinellifolia,2,0,2,match,,Rosa pimpinellifolia Vill.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosa|Rosa pimpinellifolia,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|8395064|7551676,7551676,0.988
1126,0920_1725,0920  1725,,,,,Rubia peregrina,,Rubia peregrina,,,vascular,spp,spp,,5.155411392,15.67503165,1031.311116,9,1,6,4,8,5,0,NA,Gent,Rubi,Rubia peregrina,NA,NA,NA,match,,Rubia peregrina L.,Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubia|Rubia peregrina,kingdom|phylum|class|order|family|genus|species,6|7707728|220|412|8798|2892184|2892347,2892347,0.988
1127,0920_1726,0920  1726,0920_1726,902 1726,Vas_1726,,Rubus caesius,Rubus caesius,Rubus caesius,,,vascular,spp,spp,,3.759627412,15.55793746,850.6582585,7,4,7,7,7,6,0,NA,Rosa,Rosa,Rubus caesius,2,0,2,match,,Rubus caesius Thunb.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rubus|Rubus caesius,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2988638|7727534,7727534,0.988
1128,0920_1727,0920  1727,0920_1727,902 1727,Vas_1727,,Rubus chamaemorus,Rubus chamaemorus,Rubus chamaemorus,rubu chama,,vascular,spp,spp,,1.072177215,12.17412658,1594.339367,4,6,9,7,1,1,0,NA,Rosa,Rosa,Rubus chamaemorus,1.7,0.6,1.7,match,,Rubus chamaemorus Fisch. ex Ser.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rubus|Rubus chamaemorus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2988638|8394392,8394392,0.988
2760,0920_1728,0920  1728,0920_1728,902 1728,Vas_1728,,Rubus fruticosus agg (g),Rubus fruticosus agg.,Rubus fruticosus agg.,,(g),vascular,spp,spp,,3.614862098,14.61299972,1089.436793,8,3,6,6,6,6,0,NA,Rosa,Rosa,Rubus fruticosus agg.,2,0,2,match,,Rubus fruticosus Hegetschw.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rubus|Rubus fruticosus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2988638|7447680,7447680,0.988
1136,0920_1728,0920  1728,0920_1728,902 1728,Vas_1728,,Rubus fruticosus agg.,Rubus fruticosus agg.,Rubus fruticosus agg.,rubu fruti agg,,vascular,spp,spp,,3.614862098,14.61299972,1089.436793,8,3,6,6,6,6,0,NA,Rosa,Rosa,Rubus fruticosus agg.,2,0,2,match,,Rubus fruticosus Hegetschw.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rubus|Rubus fruticosus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2988638|7447680,7447680,0.988
1137,0920_1729,0920  1729,0920_1729,902 1729,Vas_1729,,Rubus idaeus,Rubus idaeus,Rubus idaeus,,,vascular,spp,spp,,3.367098243,14.51449902,1094.879056,5,6,6,5,5,5,0,NA,Rosa,Rosa,Rubus idaeus,2,0,2,match,,Rubus idaeus Blanco,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rubus|Rubus parvifolius,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2988638|2991373,8309931,0.988
3968,0920_1731,0920  1731,0920_1731,902 1731,Vas_1731,,Rubus spectabilis,Rubus spectabilis,Rubus spectabilis,,,vascular,spp,spp,,3.392375691,13.83146409,1161.545449,,,6,6,5,5,0,NA,Rosa,Rosa,Rubus spectabilis,NA,NA,NA,match,,Rubus spectabilis Pursh,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rubus|Rubus spectabilis,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2988638|2993761,2993761,0.988
1139,0920_1734,0920  1734,0920_1734,902 1734,Vas_1734,,Rumex acetosa,Rumex acetosa,Rumex acetosa,rume acetosa,,vascular,spp,spp,,3.543896173,14.4481536,1105.43885,5,4,7,5,5,4,0,NA,Cary,Poly,Rumex acetosa,1.333333333,1.333333333,1.333333333,match,,Rumex acetosa L.,Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Rumex|Rumex acetosa,kingdom|phylum|class|order|family|genus|species,6|7707728|220|422|2416|2888942|2888951,2888951,0.988
1140,0920_1735,0920  1735,0920_1735,902 1735,Vas_1735,,Rumex acetosella,Rumex acetosella,Rumex acetosella,rume acetosel,,vascular,spp,spp,,3.508789649,14.43634112,1110.200444,6,4,7,5,4,3,0,NA,Cary,Poly,Rumex acetosella,0.6,1.7,1.7,match,,Rumex acetosella L.,Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Rumex|Rumex acetosella,kingdom|phylum|class|order|family|genus|species,6|7707728|220|422|2416|2888942|2888995,2888995,0.988
1142,0920_1741,0920  1741,0920_1741,902 1741,Vas_1741,,Rumex conglomeratus,Rumex conglomeratus,Rumex conglomeratus,,,vascular,spp,spp,,3.91058657,15.19080502,953.227145,8,4,8,8,7,7,0,NA,Cary,Poly,Rumex conglomeratus,1.7,1.7,0.6,match,,Rumex conglomeratus Murray,Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Rumex|Rumex conglomeratus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|422|2416|2888942|2888963,2888963,0.988
